row_index,active,max_z,auc,mean_over_baseline,prominence,n_peaks
702,1,3.000196674136139,-9.861622359005585,-0.4220549328113814,2.138710989317232,3.0
703,1,4.79560799574939,-1.1810073503689007,-0.049208639598704196,0.0,0.0
704,1,4.778115015193372,1.9386243054951242,0.08077601272896352,1.7474923317138693,3.0
705,0,0.0,0.0,0.0,0.0,0.0
706,1,3.525124057279082,4.0402316726768825,0.1719905701387107,1.482117940790911,3.0
707,1,2.7402941303262947,-7.178403969823919,-0.3087151870544805,1.7233437572205603,6.0
708,1,4.604027383805355,0.4180829791360534,0.017420124130668894,0.29860465222202376,4.0
709,0,0.0,0.0,0.0,0.0,0.0
710,1,3.7511821526398292,-4.627945476654641,-0.2003086852114487,1.7869720739513757,7.0
711,0,1.9493253354734843,1.5312815067704517,0.051755778651902506,1.0101075911718072,7.0
712,1,3.229288146360862,-0.5689822446006477,-0.031999680758723587,1.2615613803509025,4.0
713,1,3.06715956369899,-0.7982678074462524,-0.033261158643593844,1.2380155660394578,4.0
714,1,2.5420352658021326,-22.37557208327182,-0.95596804826758,1.0564883556537579,4.0
715,1,3.7290610975374894,-0.23241365370747816,-0.010209018153473326,0.03224476778603742,2.0
716,1,4.778563171487514,-5.423667427061781,-0.23683494706946162,0.5207426052105968,1.0
717,0,1.6618311935089611,12.96814329949787,0.5403393041457445,1.5336237089155125,8.0
718,0,2.3979638800076217,-8.238154925506675,-0.3691162228775953,1.9083154110922345,7.0
719,1,3.740148175768045,3.1310087509971325,0.14660142391285563,1.3139380307822697,5.0
720,1,4.105920631663845,-6.98753905238673,-0.29240671062949614,1.8504763690312482,3.0
721,1,2.941282961369269,-4.307751846307995,-0.19743316692358745,1.3738572305313121,6.0
722,1,4.017770565112908,1.3742186818430662,0.05725911174346108,0.7678435591296814,2.0
723,1,4.2770568042655155,1.4630953922530503,0.060962308010543774,0.6934059538427371,4.0
724,1,3.5544631863116902,-6.794907836081451,-0.2831211598367272,0.5103969939579877,3.0
725,0,2.360208553000815,7.6582343258422245,0.32023173482904205,1.647082731456362,8.0
726,0,1.3744666658249827,-6.036614734305992,-0.27409861476330066,1.3841363476743909,7.0
727,1,2.8338798382594446,-5.316730425497079,-0.22398524283891708,1.1428694701919357,4.0
728,1,2.527347765107802,7.923353534714886,0.33013973061312024,1.543544419839728,5.0
729,1,3.115943736305311,5.020971442365993,0.2092071434319164,1.3444022862494476,5.0
730,1,2.844505520503263,5.759626182622662,0.23916578736542463,1.4766459455694945,6.0
731,1,2.889748930054935,2.476824818172286,0.10320103409051191,0.7868432311664816,5.0
732,1,2.776664949708449,11.825085046112523,0.4908180361363878,2.1962303431030756,10.0
733,1,4.001391851927676,-0.12406876801179287,-0.005169532000491365,1.774142763476155,5.0
734,0,2.3476162135778487,12.652629320689998,0.5271928883620831,1.8421231433387286,6.0
735,1,4.773638325192103,-13.219282732135513,-0.5772746732632895,1.2706188523668702,2.0
736,1,4.795049051965184,0.030667045276816896,0.001277793553200704,0.030667045276816896,1.0
737,0,2.014056003875893,7.2582921308668995,0.30325734789473513,1.5729935851299517,6.0
738,1,2.5603395636033346,-3.2670831752429472,-0.14645008690673114,1.1016874755806427,4.0
739,1,4.7955587273063935,0.08797282320099423,0.003665534300041426,0.08797282320099423,1.0
740,1,4.795744044088823,-2.880631447393768,-0.12574184889417242,0.2743458521327398,1.0
741,1,4.795604104486712,-1.1080351374516937,-0.04836661314273266,0.10552715594778032,1.0
742,1,3.8664097234459436,-1.5312625519976972,-0.06380260633323738,0.10593672039034958,1.0
743,1,3.9849557082019142,2.03466556517474,0.08570040504814268,0.9348374185445205,4.0
744,1,3.751159344123393,-15.403657115595593,-0.6696654601387625,1.0269923201600457,3.0
745,1,2.7176596593970626,7.822318440792749,0.3487789836419885,1.9435933781568746,6.0
746,1,4.795804796324777,0.8979637473714189,0.03741515614047579,0.8979637473714189,1.0
747,1,3.0779292056770977,-13.37656894699186,-0.5888989740213411,1.776479211579508,6.0
748,1,4.249601153160039,1.5588303823536453,0.0649512659314019,1.0213954414688295,1.0
749,1,3.769617984354637,2.5073764900238658,0.10447402041766106,1.0244359573723463,5.0
750,1,3.30445579682629,2.6268685091017727,0.10945285454590718,1.463268918236859,5.0
751,1,2.9759243088452623,-25.265905876251384,-1.0772500389724398,0.6845277718106896,4.0
752,1,2.9345052741752125,-8.332031624658892,-0.3471679843607873,0.8566279391321752,5.0
753,1,4.79573424113636,-2.5903500279707683,-0.11307083455427958,0.24670000266388264,1.0
754,1,3.488840536240524,1.986598101149075,0.09489232498502725,0.9067017833407133,2.0
755,0,2.3698816454807767,4.142043455877028,0.16145300139476315,1.8250935469634286,6.0
756,0,0.0,0.0,0.0,0.0,0.0
757,1,3.2913316702262296,-4.2495974465324045,-0.18508475286235812,1.0935218792427959,2.0
758,1,3.316658467964563,1.199731877031487,0.04998882820964528,1.4736868395556866,5.0
759,1,2.7289332290611754,-5.9661969358880285,-0.2485915389953345,1.2999333712347294,6.0
760,1,4.78822607852792,0.3629611273757277,0.015123380307321988,0.9508394605744717,1.0
761,1,4.79575749710819,0.3242045124255061,0.013508521351062753,0.3242045124255061,1.0
762,1,3.4431974597354293,-3.2341800880335523,-0.1340892491785243,2.8366365464685814,6.0
763,1,4.677238943607306,1.6179299262242672,0.06741374692601113,1.1554021270302828,3.0
764,1,4.06387133407076,1.7696695408965604,0.07373623087069002,0.8786478480191929,4.0
765,1,2.663162070197457,9.677596188010368,0.4032331745004319,2.409054792280369,7.0
766,1,4.783548249829375,0.39550514448758367,0.016479381020315986,0.3691602018163847,2.0
767,1,4.571980229605229,-3.5816048394272517,-0.15086692208385621,0.0,0.0
768,1,4.119487526475083,-2.123928944668752,-0.09397831100690322,0.503678340804274,3.0
769,0,0.0,0.0,0.0,0.0,0.0
770,1,3.0959497765081587,-32.474994812100675,-1.3914805221023077,1.0721452700599785,4.0
771,1,3.090711382180172,-4.8765814467857735,-0.20319089361607387,1.287706550651411,4.0
772,1,2.968027734590349,-9.969785785937411,-0.43845537537243334,1.218498288221443,4.0
773,1,4.116905225201994,-6.310072964069379,-0.2765443076913196,0.6539808410445821,5.0
774,1,2.5691341695098484,3.248502393237596,0.15364571471973926,1.040649367593317,3.0
775,1,3.3361726350727854,-2.7599507797071317,-0.11499794915446382,1.2395799055095726,4.0
776,1,4.113317953510531,1.5320194416836932,0.06383414340348721,0.9667019278768091,1.0
777,1,4.48889121069458,-10.691544452328213,-0.4454810188470088,0.2811752894551845,3.0
778,1,3.8034609425482504,-15.50320220588659,-0.6587395141892279,0.0,0.0
779,0,0.0,0.0,0.0,0.0,0.0
780,0,0.0,0.0,0.0,0.0,0.0
781,1,2.713453139254379,-5.837719529476883,-0.251316430305788,0.38603068878129315,5.0
782,0,0.0,0.0,0.0,0.0,0.0
783,1,3.143521428869457,-17.708700798233362,-0.7758580829996653,1.5913287396534703,4.0
784,1,3.521801173499561,1.8456817061518564,0.07690340442299402,0.8253836162206146,2.0
785,1,2.5873362199268137,-24.143062632307586,-1.0325075543511935,0.9586754009340474,5.0
786,1,4.2635593199963076,4.337456701197544,0.18072736254989766,2.121896919693008,6.0
787,1,4.262868688716727,1.3186915246898236,0.05494548019540931,0.8738057413050442,3.0
788,1,4.795488495751721,-0.7345823019809893,-0.03206510048329715,0.06996021923628468,1.0
789,1,4.3020635017981395,2.5839355279107425,0.10766398032961426,1.5411246408089316,4.0
790,1,4.266598576837748,-27.622277185629127,-1.1610920843030448,0.975720852293537,1.0
791,1,4.795096449996588,0.0326448000657949,0.0013602000027414542,0.0326448000657949,1.0
792,0,2.238783665277105,9.892187140582516,0.4266963873372323,2.142518682299543,8.0
793,1,4.47404699779046,-19.459038563701668,-0.8457617457262078,1.4566926135926774,1.0
